operation_id,club_name,player_name,age,position,club_involved_name,tranfer_details,transfer_movement,transfer_period,fee,year,season,player_status,TRANSFER_TYPE
151729,Al-Hilal SFC,Ahmed Al-Suwailh,18,Centre-Forward,Al-Hilal SFC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151730,Al-Hilal SFC,Saad Al-Theyab,18,Left-Back,Al-Hilal SFC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151731,Al-Hilal SFC,Franck Atsou,25,Centre-Back,Heusden-Zolder,"End of loanJun 30, 2004",in,Summer,0,2004,2004/2005,Active,Loan
151732,Al-Hilal SFC,Faisal Al-Saleh,0,Right Midfield,Unknown,?,out,Summer,0,2004,2004/2005,Active,Sell
151733,Al-Hilal SFC,Abdullah Al-Sharida,35,Centre-Back,Retired,-,out,Summer,0,2004,2004/2005,Retired,Retired
151734,Al-Hilal SFC,Somália,27,Centre-Forward,São Caetano,"End of loanJun 30, 2004",out,Summer,0,2004,2004/2005,Active,Loan
151735,Al-Hilal SFC,Seyfo Soley,24,Defensive Midfield,KRC Genk,"End of loanJun 30, 2004",out,Summer,0,2004,2004/2005,Active,Loan
151736,Ittihad Club,Mario Carevic,22,Left Midfield,Hajduk Split,€400k,in,Summer,400000,2004,2004/2005,Active,Buy
151737,Ittihad Club,Dejan Petkovic,31,Attacking Midfield,Vasco da Gama,free transfer,in,Summer,0,2004,2004/2005,Active,free transfer
151738,Ittihad Club,Sergio Herrera,23,Centre-Forward,CD América,free transfer,in,Summer,0,2004,2004/2005,Active,free transfer
151739,Ittihad Club,Khaled Omar Gahwji,28,Attacking Midfield,Al-Ahli SFC,free transfer,in,Summer,0,2004,2004/2005,Active,free transfer
151740,Ittihad Club,Obina,21,Centre-Forward,EC Vitória,?,in,Summer,0,2004,2004/2005,Active,Buy
151741,Ittihad Club,Mishal Al-Saeed,20,Left-Back,Hajer Club,?,in,Summer,0,2004,2004/2005,Active,Buy
151742,Ittihad Club,Ibrahim Suwayed,29,Right Midfield,Al-Ahli SFC,?,in,Summer,0,2004,2004/2005,Active,Buy
151743,Ittihad Club,Othman El Assas,25,Defensive Midfield,Al-Shaab,?,in,Summer,0,2004,2004/2005,Active,Buy
151744,Ittihad Club,Marcão,30,Centre-Back,Atlético-PR,loan transfer,in,Summer,0,2004,2004/2005,Active,Loan
151745,Ittihad Club,Fabio Araújo Pinto,24,Centre-Forward,Chemnitzer FC,free transfer,out,Summer,0,2004,2004/2005,Active,free transfer
151746,Ittihad Club,Dimba,30,Centre-Forward,Flamengo,?,out,Summer,0,2004,2004/2005,Active,Sell
151747,Ittihad Club,Khalid Massad,32,Attacking Midfield,Retired,-,out,Summer,0,2004,2004/2005,Retired,Retired
151748,Ittihad Club,Alain Masudi,26,Attacking Midfield,Sturm Graz,"End of loanJun 30, 2004",out,Summer,0,2004,2004/2005,Active,Loan
151749,Ittihad Club,Rolando Zárate,25,Centre-Forward,Vélez Sarsfield,"End of loanJun 30, 2004",out,Summer,0,2004,2004/2005,Active,Loan
151750,Al-Ahli SFC,Lúcio Flávio,25,Attacking Midfield,São Caetano,Loan fee:€150k,in,Summer,150000,2004,2004/2005,Active,Loan
151751,Al-Ahli SFC,Malek Mouath,22,Centre-Forward,Al-Ansar,free transfer,in,Summer,0,2004,2004/2005,Active,free transfer
151752,Al-Ahli SFC,Husain Turki,22,Centre-Forward,Khaleej FC,?,in,Summer,0,2004,2004/2005,Active,Buy
151753,Al-Ahli SFC,Sahib Al-Abdullah,26,Defensive Midfield,Khaleej FC,?,in,Summer,0,2004,2004/2005,Active,Buy
151754,Al-Ahli SFC,Fahad Al-Shammari,23,Goalkeeper,Al-Tai FC,loan transfer,in,Summer,0,2004,2004/2005,Active,Loan
151755,Al-Ahli SFC,Khaled Omar Gahwji,28,Attacking Midfield,Ittihad Club,free transfer,out,Summer,0,2004,2004/2005,Active,free transfer
151756,Al-Ahli SFC,Paulinho,22,Second Striker,Dorados Sinaloa,?,out,Summer,0,2004,2004/2005,Active,Sell
151757,Al-Ahli SFC,Ibrahim Suwayed,29,Right Midfield,Ittihad Club,?,out,Summer,0,2004,2004/2005,Active,Sell
151758,Al-Ahli SFC,Edmílson,30,Attack,Santo André,?,out,Summer,0,2004,2004/2005,Active,Sell
151759,Al-Ahli SFC,Mohammed Sheliah,29,Right-Back,Retired,-,out,Summer,0,2004,2004/2005,Retired,Retired
151760,Al-Shabab FC,Leonardo,24,Centre-Forward,Brasiliense,free transfer,in,Summer,0,2004,2004/2005,Active,free transfer
151761,Al-Shabab FC,Nashat Akram,19,Attacking Midfield,Al-Nassr FC,?,in,Summer,0,2004,2004/2005,Active,Buy
151762,Al-Shabab FC,Hassan Muath,18,Right-Back,Al-Ansar,?,in,Summer,0,2004,2004/2005,Active,Buy
151763,Al-Shabab FC,Zaid Al-Mowalad,28,Left-Back,Unknown,?,in,Summer,0,2004,2004/2005,Active,Buy
151764,Al-Shabab FC,Roberto Holsen,28,Centre-Forward,Universitario,?,out,Summer,0,2004,2004/2005,Active,Sell
151765,Al-Nassr FC,Nashat Akram,19,Attacking Midfield,Al-Shabab FC,?,out,Summer,0,2004,2004/2005,Active,Sell
151766,Al-Nassr FC,Saad Al-Shehri,24,Midfield,Unknown,?,out,Summer,0,2004,2004/2005,Active,Sell
151767,Al-Tai FC,Fahad Al-Shammari,23,Goalkeeper,Al-Ahli SFC,loan transfer,out,Summer,0,2004,2004/2005,Active,Loan
151768,Al-Wehda FC,Lofti Belhaj,25,Midfield,FC Gueugnon,?,in,Summer,0,2004,2004/2005,Active,Buy
151769,Al-Wehda FC,Mohammed Rabia Al-Noobi,23,Centre-Back,Kazma SC,?,in,Summer,0,2004,2004/2005,Active,Buy
151770,Al-Wehda FC,Ahmed Kano,19,Central Midfield,Al-Orouba SC,?,in,Summer,0,2004,2004/2005,Active,Buy
151771,Al-Wehda FC,Patrick Kazadi,26,Centre-Forward,AS Marsa,?,in,Summer,0,2004,2004/2005,Active,Buy
151772,Al-Wehda FC,Assaf Al Qarni,20,Goalkeeper,Al-Wehda FC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151773,Al-Wehda FC,Abdulkhaleq Barnawi,19,Central Midfield,Al-Wehda FC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151774,Al-Ettifaq FC,Heiner Backhaus,22,Defensive Midfield,Unknown,?,in,Summer,0,2004,2004/2005,Active,Buy
151775,Al-Ettifaq FC,Luís Alberto,21,Defensive Midfield,EC Bahia,loan transfer,in,Summer,0,2004,2004/2005,Active,Loan
151776,Al-Ettifaq FC,José Soares,28,Centre-Back,Al-Shamal SC,?,out,Summer,0,2004,2004/2005,Active,Sell
151777,Al-Riyadh SC,Badar Al-Maimani,19,Attacking Midfield,Muscat Club,?,in,Summer,0,2004,2004/2005,Active,Buy
151778,Al-Riyadh SC,Khalifa Ayil Al-Naufli,20,Centre-Back,Oman Club,?,in,Summer,0,2004,2004/2005,Active,Buy
151779,Al-Riyadh SC,Amad Al-Hosni,19,Centre-Forward,Al-Khaburah SC,?,in,Summer,0,2004,2004/2005,Active,Buy
151780,Al-Qadsiah FC,Zé Augusto,25,Attacking Midfield,Sampaio Corrêa,?,in,Summer,0,2004,2004/2005,Active,Buy
151781,Al-Qadsiah FC,Youssef Al-Salem,19,Centre-Forward,Al-Qadsiah FC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151782,Al-Qadsiah FC,Jaber Hagawi,22,Defence,Al-Qadsiah FC,-,in,Summer,0,2004,2004/2005,Active,Promotion
151783,Al-Ansar,Sílvio,34,Attack,AC Tripoli,?,in,Summer,0,2004,2004/2005,Active,Buy
151784,Al-Ansar,Malek Mouath,22,Centre-Forward,Al-Ahli SFC,free transfer,out,Summer,0,2004,2004/2005,Active,free transfer
151785,Al-Ansar,Hassan Muath,18,Right-Back,Al-Shabab FC,?,out,Summer,0,2004,2004/2005,Active,Sell
151786,Al-Hilal SFC,Majed Al-Marshadi,20,Centre-Back,Al-Ain FC,?,in,Winter,0,2004,2004/2005,Active,Buy
151787,Al-Hilal SFC,Ahmed Khaleel,34,Defence,Unknown,?,in,Winter,0,2004,2004/2005,Active,Buy
151788,Al-Hilal SFC,Mossoró,19,Centre-Forward,Baraúnas,?,in,Winter,0,2004,2004/2005,Active,Buy
151789,Al-Hilal SFC,Yasser Elyass,27,Right-Back,Ohod Club,?,in,Winter,0,2004,2004/2005,Active,Buy
151790,Al-Hilal SFC,Jatto Ceesay,30,Right Winger,Willem II,free transfer,out,Winter,0,2004,2004/2005,Active,free transfer
151791,Al-Hilal SFC,Leandro Avíla,32,Defensive Midfield,Marília,?,out,Winter,0,2004,2004/2005,Active,Sell
151792,Al-Hilal SFC,Hussain Al-Ali,28,Centre-Forward,Al-Hazem SC,?,out,Winter,0,2004,2004/2005,Active,Sell
151793,Ittihad Club,Adnan Falatah,20,Left-Back,Ittihad Club,-,in,Winter,0,2004,2004/2005,Active,Promotion
151794,Ittihad Club,Dejan Petkovic,32,Attacking Midfield,Fluminense,free transfer,out,Winter,0,2004,2004/2005,Active,free transfer
151795,Ittihad Club,Tcheco,28,Central Midfield,Santos,loan transfer,out,Winter,0,2004,2004/2005,Active,Loan
151796,Al-Ahli SFC,Alessandro Cambalhota,31,Right Winger,São Caetano,?,in,Winter,0,2004,2004/2005,Active,Buy
151797,Al-Ahli SFC,Husain Turki,22,Centre-Forward,Khaleej FC,loan transfer,out,Winter,0,2004,2004/2005,Active,Loan
151798,Al-Shabab FC,Rasheed Yekini,41,Centre-Forward,Gateway FC,?,out,Winter,0,2004,2004/2005,Active,Sell
151799,Al-Shabab FC,Fernandes,26,Attacking Midfield,Figueirense FC,"End of loanDec 1, 2004",out,Winter,0,2004,2004/2005,Active,Loan
151800,Ohod Club,Yasser Elyass,27,Right-Back,Al-Hilal SFC,?,out,Winter,0,2004,2004/2005,Active,Sell
151801,Al-Wehda FC,Lofti Belhaj,25,Midfield,AS Marsa,?,out,Winter,0,2004,2004/2005,Active,Sell
151802,Al-Wehda FC,Ahmed Kano,19,Central Midfield,Al-Ain FC,?,out,Winter,0,2004,2004/2005,Active,Sell
151803,Al-Ettifaq FC,Fawzi Bashir,20,Attacking Midfield,Al-Nasr SC,?,in,Winter,0,2004,2004/2005,Active,Buy
151804,Al-Ettifaq FC,Heiner Backhaus,22,Defensive Midfield,Unknown,?,out,Winter,0,2004,2004/2005,Active,Sell
151805,Al-Ansar,Sílvio,35,Attack,Coruripe,"End of loanMar 30, 2005",in,Winter,0,2004,2004/2005,Active,Loan
151806,Al-Ansar,Sílvio,34,Attack,Coruripe,loan transfer,out,Winter,0,2004,2004/2005,Active,Loan
151807,Al-Hilal SFC,Yasser Al-Qahtani,22,Centre-Forward,Al-Qadsiah FC,€6.00m,in,Summer,6000000,2005,2005/2006,Active,Buy
151808,Al-Hilal SFC,Abdullatif Al-Ghannam,19,Defensive Midfield,Al-Shabab FC,?,in,Summer,0,2005,2005/2006,Active,Buy
151809,Al-Hilal SFC,Fahad Al-Shammari,24,Goalkeeper,Al-Tai FC,?,in,Summer,0,2005,2005/2006,Active,Buy
151810,Al-Hilal SFC,Ahmad Al-Dokhi,28,Right-Back,Ittihad Club,?,out,Summer,0,2005,2005/2006,Active,Sell
151811,Al-Hilal SFC,Abdullah Al-Shehan,28,Attack,Al-Shabab FC,?,out,Summer,0,2005,2005/2006,Active,Sell
151812,Al-Hilal SFC,Paulo Silva,30,Attack,Retired,-,out,Summer,0,2005,2005/2006,Retired,Retired
151813,Al-Nassr FC,Adriano Chuva,26,Centre-Forward,Sport Recife,free transfer,in,Summer,0,2005,2005/2006,Active,free transfer
151814,Al-Nassr FC,Saad Al-Harthi,22,Centre-Forward,Ittihad Club,"End of loanMay 1, 2006",in,Summer,0,2005,2005/2006,Active,Loan
151815,Al-Shabab FC,Túlio Maravilha,36,Centre-Forward,Juventude,free transfer,in,Summer,0,2005,2005/2006,Active,free transfer
151816,Al-Shabab FC,Léider Preciado,28,Centre-Forward,Indep. Santa Fe,?,in,Summer,0,2005,2005/2006,Active,Buy
151817,Al-Shabab FC,Mohammad Khoja,23,Goalkeeper,Al-Ansar,?,in,Summer,0,2005,2005/2006,Active,Buy
151818,Al-Shabab FC,Abdullah Al-Shehan,28,Attack,Al-Hilal SFC,?,in,Summer,0,2005,2005/2006,Active,Buy
151819,Al-Shabab FC,Ousmane N'Doye,28,Defensive Midfield,Coimbra,loan transfer,in,Summer,0,2005,2005/2006,Active,Loan
151820,Al-Shabab FC,Abdullah Shuhail,20,Left-Back,Al-Shabab FC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151821,Al-Shabab FC,Leonardo,24,Centre-Forward,Bragantino,free transfer,out,Summer,0,2005,2005/2006,Active,free transfer
151822,Al-Shabab FC,Túlio Maravilha,36,Centre-Forward,Volta Redonda,free transfer,out,Summer,0,2005,2005/2006,Active,free transfer
151823,Al-Shabab FC,Abdullatif Al-Ghannam,19,Defensive Midfield,Al-Hilal SFC,?,out,Summer,0,2005,2005/2006,Active,Sell
151824,Al-Shabab FC,Tariq Al Hargan,20,Goalkeeper,Without Club,-,out,Summer,0,2005,2005/2006,Active,Termination of the contract
151825,Ittihad Club,Lima,23,Centre-Forward,Atlético-PR,€4.50m,in,Summer,4500000,2005,2005/2006,Active,Buy
151826,Ittihad Club,Mohamed Kallon,25,Centre-Forward,Monaco,loan transfer,in,Summer,0,2005,2005/2006,Active,Loan
151827,Ittihad Club,Olivier Boumelaha,24,Centre-Forward,Chaux-de-Fonds,?,in,Summer,0,2005,2005/2006,Active,Buy
151828,Ittihad Club,Tisir Al-Antaif,31,Goalkeeper,Khaleej FC,?,in,Summer,0,2005,2005/2006,Active,Buy
151829,Ittihad Club,Pedrinho,28,Attacking Midfield,Palmeiras,?,in,Summer,0,2005,2005/2006,Active,Buy
151830,Ittihad Club,Ahmad Al-Dokhi,28,Right-Back,Al-Hilal SFC,?,in,Summer,0,2005,2005/2006,Active,Buy
151831,Ittihad Club,Joseph-Désiré Job,27,Centre-Forward,Middlesbrough,loan transfer,in,Summer,0,2005,2005/2006,Active,Loan
151832,Ittihad Club,Cláudio Pitbull,23,Centre-Forward,FC Porto,loan transfer,in,Summer,0,2005,2005/2006,Active,Loan
151833,Ittihad Club,Talal Assiri,16,Right-Back,Ittihad Club,-,in,Summer,0,2005,2005/2006,Active,Promotion
151834,Ittihad Club,Mustafa Malayekah,19,Goalkeeper,Ittihad Club,-,in,Summer,0,2005,2005/2006,Active,Promotion
151835,Ittihad Club,Tcheco,29,Central Midfield,Santos,"End of loanJul 1, 2005",in,Summer,0,2005,2005/2006,Active,Loan
151836,Ittihad Club,Mario Carevic,23,Left Midfield,VfB Stuttgart,€250k,out,Summer,250000,2005,2005/2006,Active,Sell
151837,Ittihad Club,Lima,24,Centre-Forward,Botafogo,loan transfer,out,Summer,0,2005,2005/2006,Active,Loan
151838,Ittihad Club,Othman El Assas,26,Defensive Midfield,Al-Gharafa SC,?,out,Summer,0,2005,2005/2006,Active,Sell
151839,Ittihad Club,Hamid Nater,24,Midfield,Al-Ettifaq FC,?,out,Summer,0,2005,2005/2006,Active,Sell
151840,Ittihad Club,Serginho,31,Centre-Forward,Al-Gharafa Res.,?,out,Summer,0,2005,2005/2006,Active,Sell
151841,Ittihad Club,Al Hassan Al-Yami,32,Attack,Najran SC,?,out,Summer,0,2005,2005/2006,Active,Sell
151842,Ittihad Club,Obina,22,Centre-Forward,Flamengo,?,out,Summer,0,2005,2005/2006,Active,Sell
151843,Ittihad Club,Salah Iddine Khlifi,26,Midfield,Qadsia SC,?,out,Summer,0,2005,2005/2006,Active,Sell
151844,Ittihad Club,Saad Al-Harthi,22,Centre-Forward,Al-Nassr FC,"End of loanMay 1, 2006",out,Summer,0,2005,2005/2006,Active,Loan
151845,Ittihad Club,Joseph-Désiré Job,28,Centre-Forward,Middlesbrough,"End of loanMay 1, 2006",out,Summer,0,2005,2005/2006,Active,Loan
151846,Al-Ettifaq FC,Hassen Riahi,31,Central Midfield,CA Bizertin,?,in,Summer,0,2005,2005/2006,Active,Buy
151847,Al-Ettifaq FC,Rabil Lafoui,29,Attack,Wydad AC,?,in,Summer,0,2005,2005/2006,Active,Buy
151848,Al-Ettifaq FC,Hamid Nater,24,Midfield,Ittihad Club,?,in,Summer,0,2005,2005/2006,Active,Buy
151849,Al-Ettifaq FC,Abdellatif Jrindou,30,Centre-Back,Raja Casablanca,?,in,Summer,0,2005,2005/2006,Active,Buy
151850,Al-Ettifaq FC,André Neles,28,Centre-Forward,Fortaleza,loan transfer,in,Summer,0,2005,2005/2006,Active,Loan
151851,Al-Ettifaq FC,Awule Quaye,24,Attacking Midfield,Zamalek,?,out,Summer,0,2005,2005/2006,Active,Sell
151852,Al-Qadsiah FC,Mohammad Kassas,29,Centre-Forward,Nejmeh SC,free transfer,in,Summer,0,2005,2005/2006,Active,free transfer
151853,Al-Qadsiah FC,Mohammed Al-Sahlawi,18,Centre-Forward,Al-Qadsiah FC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151854,Al-Qadsiah FC,Yasser Al-Qahtani,22,Centre-Forward,Al-Hilal SFC,€6.00m,out,Summer,6000000,2005,2005/2006,Active,Sell
151855,Al-Wehda FC,Mohammed Rabia Al-Noobi,24,Centre-Back,Al-Sadd SC,?,out,Summer,0,2005,2005/2006,Active,Sell
151856,Al-Hazem SC,Qusay Munir,24,Defensive Midfield,Al-Khor SC,?,in,Summer,0,2005,2005/2006,Active,Buy
151857,Al-Hazem SC,Salaheddine Aqqal,20,Right Winger,O. Khouribga,?,in,Summer,0,2005,2005/2006,Active,Buy
151858,Al-Tai FC,Fahad Al-Shammari,24,Goalkeeper,Al-Ahli SFC,"End of loanJun 30, 2005",in,Summer,0,2005,2005/2006,Active,Loan
151859,Al-Tai FC,Fahad Al-Shammari,24,Goalkeeper,Al-Hilal SFC,?,out,Summer,0,2005,2005/2006,Active,Sell
151860,Al-Ahli SFC,Youssef Rabeh,20,Centre-Back,FUS Rabat,?,in,Summer,0,2005,2005/2006,Active,Buy
151861,Al-Ahli SFC,Mohamed Eid Al-Bishi,18,Centre-Back,Al-Ahli SFC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151862,Al-Ahli SFC,Ahmad Darwish,21,Right Midfield,Al-Ahli SFC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151863,Al-Ahli SFC,Yasser Al-Mosailem,22,Goalkeeper,Al-Ahli SFC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151864,Al-Ahli SFC,Jufain Al-Bishi,18,Centre-Back,Al-Ahli SFC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151865,Al-Ahli SFC,Mohammed Massad,22,Central Midfield,Al-Ahli SFC,-,in,Summer,0,2005,2005/2006,Active,Promotion
151866,Al-Ahli SFC,Kim,25,Centre-Forward,AS Nancy,€1.10m,out,Summer,1100000,2005,2005/2006,Active,Sell
151867,Al-Ahli SFC,Alessandro Cambalhota,32,Right Winger,Figueirense FC,?,out,Summer,0,2005,2005/2006,Active,Sell
151868,Al-Ahli SFC,Tisir Al-Antaif,31,Goalkeeper,Khaleej FC,?,out,Summer,0,2005,2005/2006,Active,Sell
151869,Al-Ahli SFC,Naif Al-Qadi,27,Centre-Back,Al-Rayyan SC,loan transfer,out,Summer,0,2005,2005/2006,Active,Loan
151870,Al-Ahli SFC,Husain Turki,23,Centre-Forward,Al-Riyadh SC,loan transfer,out,Summer,0,2005,2005/2006,Active,Loan
151871,Al-Ahli SFC,Mohammed Al-Khilaiwi,33,Centre-Back,Retired,-,out,Summer,0,2005,2005/2006,Retired,Retired
151872,Al-Ahli SFC,Lúcio Flávio,26,Attacking Midfield,São Caetano,"End of loanJun 30, 2005",out,Summer,0,2005,2005/2006,Active,Loan
151873,Al-Ahli SFC,Fahad Al-Shammari,24,Goalkeeper,Al-Tai FC,"End of loanJun 30, 2005",out,Summer,0,2005,2005/2006,Active,Loan
151874,Al-Ansar,Mohammad Khoja,23,Goalkeeper,Al-Shabab FC,?,out,Summer,0,2005,2005/2006,Active,Sell
151875,Al-Hilal SFC,Giovanni,33,Attacking Midfield,Santos,free transfer,in,Winter,0,2005,2005/2006,Active,free transfer
151876,Al-Hilal SFC,Kamel Al-Mousa,23,Centre-Back,Al-Wehda FC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151877,Al-Hilal SFC,Joelson,25,Centre-Forward,Paraná,free transfer,out,Winter,0,2005,2005/2006,Active,free transfer
151878,Al-Hilal SFC,Mossoró,20,Centre-Forward,Ponte Preta,?,out,Winter,0,2005,2005/2006,Active,Sell
151879,Al-Hilal SFC,Majed Al-Marshadi,21,Centre-Back,Al-Wehda FC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151880,Al-Nassr FC,Talal Al-Meshal,27,Centre-Forward,Al-Ahli SFC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151881,Al-Nassr FC,Adriano Chuva,26,Centre-Forward,Daejeon Citizen,free transfer,out,Winter,0,2005,2005/2006,Active,free transfer
151882,Al-Nassr FC,Saad Al-Harthi,22,Centre-Forward,Ittihad Club,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151883,Al-Shabab FC,Nasser Al-Shamrani,22,Centre-Forward,Al-Wehda FC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151884,Al-Shabab FC,Ahmed Al-Bahri,25,Right-Back,Al-Ettifaq FC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151885,Al-Shabab FC,Léider Preciado,28,Centre-Forward,Indep. Santa Fe,?,out,Winter,0,2005,2005/2006,Active,Sell
151886,Ittihad Club,Prince Tagoe,19,Centre-Forward,Hearts of Oak,€1.00m,in,Winter,1000000,2005,2005/2006,Active,Buy
151887,Ittihad Club,Jaouad Zairi,23,Right Midfield,FC Sochaux,Loan fee:€700k,in,Winter,700000,2005,2005/2006,Active,Loan
151888,Ittihad Club,Saad Al-Harthi,22,Centre-Forward,Al-Nassr FC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151889,Ittihad Club,Lima,24,Centre-Forward,São Paulo,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151890,Ittihad Club,Tcheco,29,Central Midfield,Grêmio,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151891,Ittihad Club,Cláudio Pitbull,23,Centre-Forward,FC Porto,"End of loanDec 1, 2005",out,Winter,0,2005,2005/2006,Active,Loan
151892,Al-Ettifaq FC,Yaw Preko,31,Centre-Forward,Halmstads BK,free transfer,in,Winter,0,2005,2005/2006,Active,free transfer
151893,Al-Ettifaq FC,Rabii Laafoui,28,Attack,Moghreb Tétouan,?,in,Winter,0,2005,2005/2006,Active,Buy
151894,Al-Ettifaq FC,Fawzi Bashir,21,Attacking Midfield,Al-Wakrah SC,?,out,Winter,0,2005,2005/2006,Active,Sell
151895,Al-Ettifaq FC,Hassen Riahi,31,Central Midfield,CA Bizertin,?,out,Winter,0,2005,2005/2006,Active,Sell
151896,Al-Ettifaq FC,Ahmed Al-Bahri,25,Right-Back,Al-Shabab FC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151897,Al-Qadsiah FC,Zé Augusto,27,Attacking Midfield,Madureira,?,out,Winter,0,2005,2005/2006,Active,Sell
151898,Al-Wehda FC,Crispin Odula Wadenia,19,Centre-Back,Coast Stars,?,in,Winter,0,2005,2005/2006,Active,Buy
151899,Al-Wehda FC,Majed Al-Marshadi,21,Centre-Back,Al-Hilal SFC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151900,Al-Wehda FC,Kamel Al-Mousa,23,Centre-Back,Al-Hilal SFC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151901,Al-Wehda FC,Nasser Al-Shamrani,22,Centre-Forward,Al-Shabab FC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151902,Al-Wehda FC,Assaf Al Qarni,21,Goalkeeper,Al-Ahli SFC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151903,Al-Hazem SC,Toy,28,Centre-Forward,Olhanense,€75k,in,Winter,75000,2005,2005/2006,Active,Buy
151904,Al-Ahli SFC,Assaf Al Qarni,21,Goalkeeper,Al-Wehda FC,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151905,Al-Ahli SFC,Dejan Damjanovi?,24,Centre-Forward,FK Bezanija,loan transfer,in,Winter,0,2005,2005/2006,Active,Loan
151906,Al-Ahli SFC,Mootaz Al-Mousa,18,Defensive Midfield,Al-Ahli SFC,-,in,Winter,0,2005,2005/2006,Active,Promotion
151907,Al-Ahli SFC,Youssef Rabeh,20,Centre-Back,FUS Rabat,?,out,Winter,0,2005,2005/2006,Active,Sell
151908,Al-Ahli SFC,Talal Al-Meshal,27,Centre-Forward,Al-Nassr FC,loan transfer,out,Winter,0,2005,2005/2006,Active,Loan
151909,Al-Hilal SFC,Ibrahima Ba,21,Defensive Midfield,CS Sfaxien,free transfer,in,Summer,0,2006,2006/2007,Active,free transfer
151910,Al-Hilal SFC,Guarú,25,Attacking Midfield,Paulista,free transfer,in,Summer,0,2006,2006/2007,Active,free transfer
151911,Al-Hilal SFC,Welton,27,Centre-Forward,MTK Budapest,free transfer,in,Summer,0,2006,2006/2007,Active,free transfer
151912,Al-Hilal SFC,Tareq Al Tayeb,29,Attacking Midfield,Gaziantepspor,?,in,Summer,0,2006,2006/2007,Active,Buy
151913,Al-Hilal SFC,Khaled Al-Anqari,0,Defence,Al-Riyadh SC,?,in,Summer,0,2006,2006/2007,Active,Buy
151914,Al-Hilal SFC,Majed Al-Marshadi,21,Centre-Back,Al-Wehda FC,"End of loanJun 30, 2006",in,Summer,0,2006,2006/2007,Active,Loan
151915,Al-Hilal SFC,Sultan Al-Saud,20,Right Winger,Al-Hilal SFC,-,in,Summer,0,2006,2006/2007,Active,Promotion
151916,Al-Hilal SFC,Giovanni,34,Attacking Midfield,Ethn. Piraeus,€500k,out,Summer,500000,2006,2006/2007,Active,Sell
151917,Al-Hilal SFC,Camacho,26,Attacking Midfield,Al-Arabi SC,free transfer,out,Summer,0,2006,2006/2007,Active,free transfer
151918,Al-Hilal SFC,Abdullah Sulaiman Zubromawi,32,Centre-Back,Al-Wehda FC,?,out,Summer,0,2006,2006/2007,Active,Sell
151919,Al-Hilal SFC,Badr Al-Dakheel,20,Centre-Back,Al-Tai FC,?,out,Summer,0,2006,2006/2007,Active,Sell
151920,Al-Hilal SFC,Kamel Al-Mousa,23,Centre-Back,Al-Wehda FC,"End of loanJun 30, 2006",out,Summer,0,2006,2006/2007,Active,Loan
151921,Al-Ahli SFC,Darko Anic,32,Central Midfield,Nacional,free transfer,in,Summer,0,2006,2006/2007,Active,free transfer
151922,Al-Ahli SFC,Abdullah Al-Mayouf,19,Goalkeeper,Al-Hilal SFC,free transfer,in,Summer,0,2006,2006/2007,Active,free transfer
